-1.0126,-0.90599,-0.83876,-0.74196,-0.65279,-0.47112,-0.37956,-0.30589
-1.0557,-0.98681,-0.93126,-0.83327,-0.8204,-0.65207,-0.66519,-0.63586
-1.096,-0.99707,-0.91863,-0.89192,-0.8595,-0.77391,-0.7813,-0.82755
-1.1187,-1.0228,-0.91791,-0.9563,-0.92578,-0.86451,-0.88787,-0.86832
-1.1411,-1.049,-0.91505,-0.94938,-0.92077,-0.90337,-0.92888,-0.89955
-1.1649,-1.0951,-0.92387,-0.96273,-0.92697,-0.89955,-0.9315,-0.91648
-1.1775,-1.0698,-0.93317,-0.99921,-0.92077,-0.92506,-0.93627,-0.91481
-1.1759,-1.0638,-0.97346,-1.0123,-0.92816,-0.93985,-0.94652,-0.90742
-1.1971,-1.0626,-1.049,-0.99182,-0.93079,-0.99444,-0.95296,-0.9222
-1.2081,-1.0748,-1.035,-1.0085,-0.93675,-0.98443,-0.9563,-0.95129
-1.2298,-1.0786,-1.0076,-1.0383,-0.94748,-0.97203,-0.97346,-0.97275
-1.2879,-1.1227,-1.013,-1.0247,-0.96345,-0.94795,-0.98014,-1.0202
-1.3175,-1.1709,-1.0099,-1.008,-0.95844,-0.9439,-0.96798,-1.0126
-1.2918,-1.1663,-0.9985,-1.0283,-0.9532,-0.947,-0.97466,-1.0114
-1.3173,-1.1444,-1.0021,-1.0517,-0.95224,-0.97299,-0.98014,-1.0014
-1.313,-1.1427,-1.0076,-1.0655,-0.95725,-1.0424,-0.9892,-0.99373
-1.2965,-1.1301,-0.98419,-1.0433,-0.96107,-1.0848,-1.0216,-0.97442
-1.2929,-1.1218,-0.98562,-1.0478,-1.0078,-1.045,-1.0655,-0.95654
-1.3103,-1.1239,-0.99444,-1.0295,-1.0386,-1.0314,-1.0796,-0.97728
-1.343,-1.1401,-1.0195,-1.025,-1.0536,-1.0054,-1.0724,-1.0273
-1.3242,-1.143,-1.0695,-1.0197,-1.0524,-0.99444,-1.0898,-1.0412
-1.3206,-1.1764,-1.1055,-1.0321,-1.0753,-0.98372,-1.0984,-1.0922
-1.3301,-1.1604,-1.0576,-1.0476,-1.0448,-1.009,-1.0674,-1.1322
-1.327,-1.1671,-1.039,-1.0862,-1.0703,-1.0397,-1.0958,-1.0891
-1.3258,-1.1754,-1.02,-1.06,-1.0424,-1.0412,-1.0881,-1.07
-1.3316,-1.2085,-1.0173,-1.0614,-1.0304,-1.0164,-1.0622,-1.0562
-1.3304,-1.1775,-1.0157,-1.0867,-1.0121,-1.03,-1.0452,-1.0281
-1.3154,-1.1604,-1.0478,-1.0903,-1.0107,-1.0314,-1.0433,-1.008
-1.3254,-1.1516,-1.1194,-1.0648,-1.0016,-1.0769,-1.039,-1.0109
-1.3266,-1.1551,-1.0986,-1.0715,-1.0042,-1.06,-1.0293,-1.0321
-1.339,-1.1535,-1.0691,-1.0993,-1.0095,-1.0414,-1.0407,-1.0431
-1.3928,-1.1928,-1.0657,-1.0793,-1.0178,-1.0111,-1.0455,-1.0879
-1.4138,-1.2395,-1.0571,-1.0579,-1.0104,-1.0028,-1.0283,-1.0734
-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249
-15.721,-18.219,-21.143,-25.335,-29.011,-30.272,-31.249,-31.249
-6.1038,-7.2522,-8.8034,-11.061,-13.673,-14.968,-16.735,-16.602
-3.3939,-3.67,-4.3001,-5.4541,-7.0164,-8.0802,-9.3713,-9.2978
-2.5947,-2.4636,-2.6295,-3.2294,-4.1173,-4.7915,-5.7037,-5.6129
-2.3289,-2.0313,-1.981,-2.2871,-2.8105,-3.211,-3.8209,-3.7403
-2.2333,-1.8682,-1.7307,-1.8859,-2.1961,-2.4154,-2.8212,-2.8024
-2.1436,-1.7841,-1.6589,-1.6968,-1.8914,-2.0165,-2.3196,-2.2936
-2.0869,-1.7715,-1.6308,-1.6184,-1.7643,-1.8017,-2.0461,-2.0614
-2.0528,-1.72,-1.5454,-1.5805,-1.6479,-1.7102,-1.8566,-1.9417
-2.017,-1.7028,-1.498,-1.5819,-1.6179,-1.6756,-1.7912,-1.8015
-1.9886,-1.6963,-1.4563,-1.5345,-1.5585,-1.6403,-1.7262,-1.7214
-1.9729,-1.7104,-1.4362,-1.5206,-1.5252,-1.5888,-1.6668,-1.6673
-1.9505,-1.6634,-1.4226,-1.5302,-1.4889,-1.5767,-1.6224,-1.6181
-1.9152,-1.6344,-1.4467,-1.5235,-1.4741,-1.5652,-1.6003,-1.5757
-1.9066,-1.6129,-1.5073,-1.4853,-1.4563,-1.5955,-1.5798,-1.5652
-1.8971,-1.6077,-1.4801,-1.4853,-1.4453,-1.5724,-1.5602,-1.5693
-1.8973,-1.5976,-1.442,-1.5039,-1.4403,-1.5426,-1.5626,-1.5724
-1.9374,-1.6277,-1.4327,-1.4796,-1.4424,-1.503,-1.5557,-1.6079
-1.9515,-1.6685,-1.4198,-1.4517,-1.4307,-1.483,-1.5333,-1.5872
-1.9076,-1.6532,-1.3988,-1.461,-1.4114,-1.4758,-1.5252,-1.5745
-1.9219,-1.6203,-1.3955,-1.4768,-1.4019,-1.4918,-1.5202,-1.5509
-1.904,-1.6115,-1.3909,-1.4865,-1.4014,-1.5535,-1.5209,-1.5345
-1.8733,-1.5888,-1.3607,-1.4553,-1.3928,-1.5938,-1.545,-1.5082
-1.8594,-1.5719,-1.359,-1.4501,-1.4336,-1.545,-1.5812,-1.4822
-1.863,-1.5664,-1.3621,-1.4255,-1.4639,-1.5213,-1.5926,-1.493
-1.8907,-1.5759,-1.3783,-1.4198,-1.4768,-1.4918,-1.5786,-1.5407
-1.8628,-1.5712,-1.4267,-1.4124,-1.4751,-1.4787,-1.5924,-1.55
-1.852,-1.6036,-1.4637,-1.4195,-1.4963,-1.4584,-1.5979,-1.6
-1.8532,-1.5793,-1.415,-1.4298,-1.4589,-1.476,-1.5616,-1.636
-1.8415,-1.581,-1.3878,-1.4613,-1.4732,-1.5063,-1.5821,-1.5833
-1.8322,-1.5881,-1.3607,-1.4336,-1.4431,-1.5044,-1.5688,-1.5569
-1.8311,-1.6117,-1.353,-1.4298,-1.4257,-1.4756,-1.5428,-1.5359
-1.8191,-1.5767,-1.3473,-1.4484,-1.4052,-1.4787,-1.518,-1.5082
-1.8017,-1.5566,-1.379,-1.4551,-1.399,-1.4775,-1.5099,-1.4832
-1.8024,-1.5428,-1.446,-1.4222,-1.3885,-1.5185,-1.503,-1.482
-1.801,-1.5392,-1.4277,-1.4257,-1.3833,-1.5044,-1.4913,-1.4975
-1.8089,-1.5361,-1.3912,-1.4522,-1.385,-1.4801,-1.4982,-1.5094
-1.8547,-1.5693,-1.3874,-1.4317,-1.3928,-1.4453,-1.4992,-1.5485
-1.8766,-1.6165,-1.3776,-1.4045,-1.3835,-1.4358,-1.4806,-1.5337
31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25
13.458,16.671,20.252,24.658,28.843,30.078,31.25,31.25
3.0169,4.73,6.7713,9.0597,12.126,13.286,15.338,15.166
0.21458,0.94652,1.9791,3.0332,4.8549,5.6648,7.221,7.247
-0.56481,-0.25582,0.24891,0.69118,1.6692,2.2268,3.1664,3.3081
-0.83995,-0.67329,-0.40412,-0.21148,0.25368,0.62299,1.1468,1.2927
-0.98872,-0.85163,-0.68116,-0.58651,-0.37765,-0.11992,0.14448,0.22507
-1.034,-0.92411,-0.84829,-0.74935,-0.664,-0.48089,-0.39387,-0.31567
-1.0781,-1.0009,-0.93794,-0.83947,-0.82517,-0.65684,-0.66757,-0.64445
-1.1179,-1.0116,-0.92244,-0.89717,-0.8595,-0.78082,-0.78177,-0.82707
-1.1365,-1.0366,-0.92339,-0.95701,-0.92316,-0.86832,-0.88906,-0.86713
-1.1563,-1.0583,-0.9172,-0.95224,-0.92125,-0.90194,-0.92888,-0.89717
-1.1802,-1.1039,-0.92411,-0.96393,-0.92602,-0.89812,-0.93031,-0.91505
-1.1926,-1.0805,-0.93532,-0.9985,-0.9203,-0.92006,-0.93269,-0.90742
-1.1895,-1.0743,-0.97227,-1.0123,-0.92339,-0.93937,-0.94271,-0.90265
-1.2085,-1.0707,-1.0498,-0.99134,-0.92697,-0.98944,-0.95081,-0.91791
-1.2174,-1.0793,-1.035,-1.0056,-0.93341,-0.98419,-0.94962,-0.94533
-1.2383,-1.0836,-1.0109,-1.0369,-0.94271,-0.96655,-0.96559,-0.96369
-1.2963,-1.128,-1.0095,-1.0245,-0.95439,-0.94509,-0.97537,-1.0152
-1.3242,-1.1773,-1.0085,-1.0045,-0.95391,-0.94199,-0.9625,-1.0052
-1.2984,-1.1716,-0.99468,-1.0226,-0.94724,-0.94223,-0.96798,-1.0037
-1.3227,-1.1446,-0.99993,-1.0457,-0.94605,-0.96488,-0.97227,-0.98968
-1.3177,-1.148,-1.0045,-1.0595,-0.94843,-1.0347,-0.98014,-0.98276
-1.3037,-1.1337,-0.98014,-1.0378,-0.95057,-1.0793,-1.014,-0.96321
-1.2965,-1.1241,-0.98276,-1.0424,-0.99611,-1.0386,-1.056,-0.94962
-1.313,-1.1256,-0.99111,-1.0207,-1.0316,-1.0216,-1.0715,-0.96798
-1.3466,-1.1442,-1.0138,-1.02,-1.0483,-0.9985,-1.0617,-1.0183
-1.3289,-1.1406,-1.066,-1.0152,-1.05,-0.98777,-1.0855,-1.0326
-1.3244,-1.1766,-1.1015,-1.0297,-1.0705,-0.98014,-1.0879,-1.0874
-1.3325,-1.1618,-1.0562,-1.0402,-1.0359,-0.99707,-1.0593,-1.122
-1.3273,-1.1661,-1.034,-1.0774,-1.0574,-1.0295,-1.086,-1.0765
-1.3256,-1.1752,-1.0147,-1.0521,-1.0324,-1.0362,-1.0748,-1.0548
-1.332,-1.2102,-1.0104,-1.0612,-1.0171,-1.0071,-1.0498,-1.0405
-1.3256,-1.173,-1.0049,-1.0765,-1.0018,-1.0164,-1.0335,-1.0145
-1.3132,-1.1578,-1.0419,-1.08,-1.0016,-1.0235,-1.0314,-0.99826
-1.3244,-1.1497,-1.111,-1.0538,-0.99206,-1.061,-1.024,-0.99897
-1.3256,-1.1518,-1.0939,-1.061,-0.99158,-1.0505,-1.018,-1.0183
-1.3354,-1.1523,-1.061,-1.0884,-0.99754,-1.0307,-1.0283,-1.0324
-1.3871,-1.189,-1.0579,-1.0738,-1.0059,-1.0004,-1.0302,-1.0734
-1.41,-1.236,-1.0498,-1.0481,-0.99826,-0.9923,-1.0109,-1.0602
-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249
-15.638,-18.136,-21.051,-25.23,-28.905,-30.168,-31.249,-31.249
-6.0477,-7.1895,-8.7285,-10.971,-13.57,-14.863,-16.636,-16.51
-3.361,-3.6294,-4.2455,-5.3878,-6.9344,-7.9949,-9.2862,-9.2144
-2.5704,-2.4354,-2.5921,-3.1796,-4.0524,-4.7245,-5.6314,-5.5442
-2.3065,-2.0108,-1.9529,-2.2514,-2.7604,-3.1557,-3.7594,-3.68
-2.219,-1.8513,-1.7052,-1.8561,-2.1555,-2.3715,-2.7711,-2.7556
-2.1241,-1.7684,-1.6379,-1.6685,-1.8592,-1.9803,-2.2774,-2.2492
-2.0676,-1.7533,-1.611,-1.5895,-1.7312,-1.7614,-2.0039,-2.0223
-2.0359,-1.7056,-1.5235,-1.5495,-1.6141,-1.6735,-1.816,-1.9
-2.0008,-1.6885,-1.4768,-1.5578,-1.5857,-1.6441,-1.7526,-1.7622
-1.9693,-1.6782,-1.436,-1.5116,-1.5295,-1.6096,-1.6892,-1.682
-1.9541,-1.6956,-1.4167,-1.4973,-1.4925,-1.5552,-1.6286,-1.6308
-1.9312,-1.6468,-1.4026,-1.507,-1.4606,-1.5416,-1.5862,-1.5802
-1.8978,-1.6172,-1.4224,-1.4975,-1.4429,-1.5309,-1.5607,-1.5376
-1.8885,-1.5945,-1.4846,-1.4591,-1.4231,-1.5588,-1.5423,-1.5225
-1.8787,-1.59,-1.4603,-1.4579,-1.4145,-1.5359,-1.5242,-1.5309
-1.878,-1.5805,-1.4217,-1.4794,-1.4102,-1.5078,-1.5244,-1.539
-1.9186,-1.6098,-1.4143,-1.4567,-1.4126,-1.4665,-1.5209,-1.5709
-1.9321,-1.653,-1.3978,-1.425,-1.3986,-1.4532,-1.4939,-1.5502
-1.8919,-1.6358,-1.3778,-1.4379,-1.3847,-1.4427,-1.4913,-1.534
-1.9009,-1.6017,-1.3745,-1.4522,-1.3742,-1.4596,-1.4842,-1.5151
-1.8854,-1.5965,-1.3721,-1.4613,-1.3716,-1.5173,-1.4849,-1.4968
-1.8549,-1.5721,-1.3425,-1.4291,-1.3621,-1.5597,-1.5094,-1.4706
-1.8394,-1.5538,-1.3385,-1.4269,-1.4014,-1.5128,-1.5464,-1.4448
-1.8432,-1.5504,-1.343,-1.4031,-1.4346,-1.4889,-1.5564,-1.4553
-1.8709,-1.56,-1.3616,-1.3947,-1.4472,-1.4601,-1.5423,-1.5056
-1.842,-1.5523,-1.4102,-1.3845,-1.4486,-1.4436,-1.5564,-1.5125
-1.8306,-1.5833,-1.4393,-1.3924,-1.4622,-1.4236,-1.5595,-1.5614
-1.8289,-1.5612,-1.3914,-1.4009,-1.4255,-1.4412,-1.5213,-1.5914
-1.8187,-1.5638,-1.3669,-1.4362,-1.441,-1.4713,-1.5442,-1.5435
-1.8079,-1.5666,-1.3368,-1.406,-1.4124,-1.4706,-1.5337,-1.5202
-1.8091,-1.5938,-1.3342,-1.4062,-1.3952,-1.4391,-1.5035,-1.4982
-1.8001,-1.5597,-1.327,-1.4241,-1.3738,-1.4429,-1.4806,-1.4694
-1.7796,-1.5352,-1.3523,-1.4298,-1.364,-1.4455,-1.472,-1.4451
-1.7836,-1.5216,-1.4257,-1.3959,-1.3568,-1.487,-1.466,-1.4458
-1.7774,-1.523,-1.4098,-1.3981,-1.3547,-1.4708,-1.4548,-1.4613
-1.7877,-1.5168,-1.3714,-1.4241,-1.3542,-1.446,-1.4627,-1.4703
-1.8334,-1.5526,-1.3657,-1.4107,-1.3604,-1.4117,-1.4627,-1.5094
-1.8542,-1.5993,-1.3542,-1.3793,-1.3528,-1.4017,-1.4415,-1.4946
31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25
13.391,16.604,20.179,24.573,28.76,30,31.25,31.238
2.986,4.6875,6.7217,8.9984,12.055,13.219,15.28,15.117
0.20647,0.93102,1.9574,2.9974,4.8141,5.6186,7.1788,7.2126
-0.55861,-0.25559,0.24104,0.6814,1.6489,2.2054,3.1416,3.2895
-0.8316,-0.66781,-0.39959,-0.21148,0.25082,0.61703,1.1365,1.2879
-0.97775,-0.84257,-0.67592,-0.58007,-0.37336,-0.11826,0.14377,0.22435
-1.0231,-0.91505,-0.84019,-0.73791,-0.65732,-0.47684,-0.38743,-0.30494
-1.0631,-0.99015,-0.92697,-0.83208,-0.81205,-0.64731,-0.65684,-0.62943
-1.1039,-1.0026,-0.91171,-0.88167,-0.84686,-0.76938,-0.76771,-0.81301
-1.1218,-1.0276,-0.91362,-0.94581,-0.90742,-0.85402,-0.87428,-0.85282
-1.143,-1.0486,-0.90647,-0.93651,-0.90837,-0.88882,-0.91267,-0.88143
-1.1656,-1.0943,-0.91243,-0.95248,-0.91195,-0.88239,-0.91481,-0.89526
-1.1778,-1.0686,-0.92244,-0.98562,-0.90623,-0.90909,-0.91767,-0.89121
-1.1759,-1.0614,-0.95916,-0.99969,-0.911,-0.92268,-0.92578,-0.88739
-1.193,-1.0619,-1.0366,-0.97513,-0.91505,-0.97156,-0.93365,-0.89836
-1.2019,-1.0698,-1.0285,-0.99158,-0.91934,-0.96989,-0.93532,-0.93055
-1.2255,-1.0738,-0.99897,-1.0233,-0.93007,-0.9551,-0.95057,-0.95272
-1.2815,-1.116,-1.0002,-1.0147,-0.94414,-0.93174,-0.96035,-0.99897
-1.3118,-1.1668,-0.99373,-0.98896,-0.9377,-0.92673,-0.94628,-0.9892
-1.2825,-1.158,-0.98228,-1.0099,-0.92983,-0.92363,-0.95153,-0.98205
-1.3099,-1.1327,-0.98777,-1.0304,-0.93079,-0.94962,-0.95296,-0.97179
-1.3011,-1.1356,-0.98944,-1.0478,-0.93389,-1.0178,-0.96321,-0.9644
-1.2846,-1.1213,-0.96726,-1.0211,-0.93222,-1.0645,-0.99516,-0.94271
-1.281,-1.1103,-0.97108,-1.0266,-0.97942,-1.0216,-1.0378,-0.9315
-1.2956,-1.1122,-0.9799,-1.0099,-1.0154,-1.008,-1.0548,-0.94748
-1.3294,-1.1322,-1.0028,-1.0061,-1.0326,-0.98109,-1.0467,-1.0002
-1.3123,-1.1294,-1.0545,-0.99945,-1.035,-0.97322,-1.0679,-1.0161
-1.3101,-1.163,-1.0862,-1.0116,-1.0509,-0.96202,-1.0693,-1.0669
-1.3132,-1.147,-1.044,-1.0247,-1.0202,-0.97918,-1.0388,-1.102
-1.3103,-1.1525,-1.0231,-1.0624,-1.0419,-1.0102,-1.0662,-1.0583
-1.3082,-1.1623,-0.99969,-1.0366,-1.0171,-1.0185,-1.0576,-1.0352
-1.3156,-1.1935,-0.99611,-1.0397,-1.0009,-0.99158,-1.0302,-1.0188
-1.3106,-1.1618,-0.99468,-1.061,-0.98395,-1.0004,-1.0157,-0.99444
-1.2968,-1.1449,-1.0273,-1.0643,-0.98205,-1.0006,-1.0111,-0.9768
-1.3049,-1.1332,-1.0962,-1.0395,-0.97847,-1.0433,-1.0071,-0.97799
-1.307,-1.1423,-1.08,-1.0459,-0.97561,-1.0324,-0.9985,-1.0006
-1.3199,-1.1365,-1.0476,-1.0705,-0.97942,-1.014,-1.0114,-1.0121
-1.3688,-1.1742,-1.0431,-1.0581,-0.98801,-0.98348,-1.0128,-1.0529
-1.3919,-1.2221,-1.0362,-1.0295,-0.98085,-0.97561,-0.99397,-1.0369
-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249,-31.249
-15.535,-18.033,-20.941,-25.104,-28.774,-30.036,-31.249,-31.249
-5.9738,-7.1175,-8.646,-10.874,-13.456,-14.743,-16.522,-16.404
-3.3135,-3.5806,-4.1878,-5.3124,-6.8474,-7.9019,-9.1882,-9.1267
-2.533,-2.3983,-2.5487,-3.1259,-3.9814,-4.6515,-5.5535,-5.4679
-2.2762,-1.9794,-1.9195,-2.2109,-2.7056,-3.1002,-3.6948,-3.6185
-2.187,-1.8258,-1.6747,-1.8203,-2.1117,-2.3217,-2.7165,-2.7025
-2.0952,-1.7397,-1.6115,-1.6353,-1.8213,-1.9312,-2.2273,-2.2004
-2.0411,-1.7304,-1.5819,-1.5585,-1.6906,-1.7204,-1.9572,-1.9751
-2.008,-1.6825,-1.4989,-1.5202,-1.5786,-1.636,-1.7738,-1.8532
-1.9724,-1.6627,-1.4529,-1.5278,-1.5502,-1.6062,-1.7099,-1.719
-1.9438,-1.6537,-1.4107,-1.4837,-1.4987,-1.5717,-1.6501,-1.6432
-1.9281,-1.672,-1.3943,-1.4696,-1.4594,-1.5185,-1.5883,-1.5888
-1.9028,-1.6248,-1.3802,-1.4739,-1.4279,-1.5054,-1.5495,-1.538
-1.8721,-1.5965,-1.3976,-1.4718,-1.4117,-1.4937,-1.5235,-1.4992
-1.8647,-1.5759,-1.462,-1.4348,-1.3926,-1.5237,-1.508,-1.4861
-1.8513,-1.5678,-1.4377,-1.4281,-1.3821,-1.5049,-1.4877,-1.4961
-1.8523,-1.5557,-1.4009,-1.4498,-1.3804,-1.4746,-1.4899,-1.4994
-1.8914,-1.5881,-1.3907,-1.4334,-1.3797,-1.4353,-1.4834,-1.5311
-1.9062,-1.6315,-1.3738,-1.3981,-1.3671,-1.4191,-1.457,-1.5111
-1.8628,-1.6139,-1.3561,-1.4079,-1.3549,-1.4076,-1.4529,-1.4961
-1.8756,-1.579,-1.353,-1.4222,-1.344,-1.4222,-1.4493,-1.4727
-1.8582,-1.5714,-1.3471,-1.4327,-1.339,-1.4808,-1.447,-1.4589
-1.8272,-1.549,-1.3196,-1.4038,-1.3323,-1.5271,-1.4708,-1.4281
-1.812,-1.5311,-1.3154,-1.4021,-1.3697,-1.4813,-1.5087,-1.4079
-1.8172,-1.5273,-1.3168,-1.3766,-1.4019,-1.4546,-1.5187,-1.4153
-1.8432,-1.5371,-1.338,-1.3678,-1.4145,-1.4224,-1.5037,-1.4679
-1.8165,-1.529,-1.3874,-1.3554,-1.415,-1.4095,-1.5194,-1.4732
-1.8036,-1.5602,-1.416,-1.3642,-1.4288,-1.3874,-1.5209,-1.5237
-1.8032,-1.5383,-1.3683,-1.3714,-1.3921,-1.4083,-1.4849,-1.5495
-1.7912,-1.5378,-1.3416,-1.4091,-1.4079,-1.435,-1.5082,-1.5051
-1.7815,-1.5438,-1.3163,-1.3793,-1.3814,-1.436,-1.4935,-1.4791
-1.7822,-1.5733,-1.3084,-1.379,-1.3618,-1.4048,-1.4627,-1.4589
-1.7738,-1.5368,-1.3003,-1.3971,-1.343,-1.4122,-1.4441,-1.4277
-1.7507,-1.5147,-1.3292,-1.4012,-1.3359,-1.4102,-1.4358,-1.4055
-1.7576,-1.4997,-1.4014,-1.3692,-1.327,-1.4517,-1.4291,-1.4048
-1.75,-1.5004,-1.3857,-1.3711,-1.3199,-1.4355,-1.4169,-1.4234
-1.7605,-1.4942,-1.3475,-1.3959,-1.3235,-1.4164,-1.4248,-1.4336
-1.8039,-1.5275,-1.3432,-1.3843,-1.328,-1.3785,-1.4229,-1.4715
-1.8277,-1.5764,-1.332,-1.3528,-1.3206,-1.3671,-1.4055,-1.4541
31.25,31.25,31.25,31.25,31.25,31.25,31.25,31.25
13.333,16.542,20.111,24.501,28.684,29.927,31.25,31.217
2.9633,4.6558,6.6803,8.9421,11.992,13.158,15.227,15.075
0.20552,0.9203,1.9386,2.9702,4.7746,5.5809,7.1418,7.1881
-0.54956,-0.25296,0.23723,0.67043,1.6339,2.1875,3.1226,3.2754
-0.81563,-0.65827,-0.39625,-0.21005,0.24867,0.61226,1.1294,1.2851
-0.96202,-0.83137,-0.66733,-0.5734,-0.37026,-0.11492,0.1471,0.2315
-1.0066,-0.90194,-0.82898,-0.72503,-0.64921,-0.47064,-0.38052,-0.2923
-1.0426,-0.97799,-0.91338,-0.81706,-0.79894,-0.63586,-0.64588,-0.6187
-1.0865,-0.98825,-0.89908,-0.86784,-0.83447,-0.75245,-0.75412,-0.79632
-1.106,-1.0109,-0.90075,-0.93317,-0.88978,-0.83828,-0.85807,-0.8347
-1.123,-1.0374,-0.89192,-0.92196,-0.89335,-0.8719,-0.89478,-0.86069
-1.1461,-1.0784,-0.90098,-0.93889,-0.89335,-0.87094,-0.89717,-0.87357
-1.159,-1.0548,-0.90575,-0.96965,-0.89049,-0.88978,-0.89931,-0.86904
-1.1549,-1.044,-0.94652,-0.98419,-0.89741,-0.90265,-0.90933,-0.86617
-1.173,-1.0438,-1.0223,-0.95987,-0.89669,-0.95224,-0.9129,-0.87929
-1.1837,-1.0543,-1.0128,-0.97537,-0.90075,-0.95272,-0.91362,-0.9079
-1.2062,-1.0571,-0.98276,-1.0035,-0.90933,-0.93865,-0.93222,-0.93222
-1.2605,-1.0991,-0.98276,-0.9973,-0.92149,-0.91171,-0.93961,-0.97585
-1.2922,-1.1499,-0.98085,-0.97132,-0.91958,-0.90623,-0.92697,-0.96512
-1.2615,-1.1451,-0.96869,-0.99683,-0.916,-0.90599,-0.93246,-0.96393
-1.2918,-1.1196,-0.97251,-1.014,-0.91362,-0.93222,-0.9346,-0.94748
